video_id,url,duration_seconds,published_at,tags,title,description,view_count,like_count,comment_count,engagement_rate
qD0e6r7uPkk,https://www.youtube.com/watch?v=qD0e6r7uPkk,15,2024-05-12T14:13:23Z,"real madrid, real, madrid, danse, dance, vinicius, bellingham, camavinga, champion, champions",🤣🕺🏆 La danse de la victoire hilarante des joueurs du Real Madrid ! #shorts,"🤣🕺🏆 La danse de la victoire hilarante des joueurs du Real Madrid !

#football #soccer #laliga #realmadrid #champion #champions #real #madrid #vinicius #bellingham #camavinga #funny #dance #viral #sport #sports #shorts 

💻 Résumés, buts, articles, vidéos, ... ➡️ www.beinsports.com
📱 Retrouvez-nous sur les réseaux sociaux :
➡️ Nos podcasts : https://linktr.ee/beinsportsfrance
➡️ Facebook : https://www.facebook.com/beINSPORTSFrance
➡️ X : https://twitter.com/beinsports_FR
➡️ Instagram : https://www.instagram.com/beinsports_fr/
➡️ TikTok : https://www.tiktok.com/@beinsportsfr",1790560,55375,413,0.0312
9WrLUc7zsQg,https://www.youtube.com/watch?v=9WrLUc7zsQg,27,2024-04-25T21:09:14Z,,0% Respect Moments 😥,0% Respect Moments 😥,86121804,1282865,2062,0.0149
QOc6zZTvqC0,https://www.youtube.com/watch?v=QOc6zZTvqC0,2107,2024-05-31T21:02:00Z,"jesser, match the sport to the person, match the sport to the athlete, guess who, guess the secret nba player, secret nba player, guess the pro, guess the, guess that, guess the pro basketball player, guess that pro, basketball player, basketball, fake vs pro, guess that nba player, guess that jubilee, guess the nba player, nba",Match the sport to the athlete!,"Thanks Underdog Fantasy for sponsoring! Sign up for Underdog Fantasy: https://play.underdogfantasy.com/p-jesser with promo code JESSER to claim your special pick and first time deposit offer of up to $250 in bonus cash!

Must be 18+ (21+MA & AZ, 19+ AL, NE) and present in a state where Underdog Fantasy operates. Terms Apply. Concerned with your play? Call 1-800-GAMBLER or visit www.npcgambling.org

Can you match the sport to the athlete? Today we have 5 athletes from 5 different sports, all claiming to be professional. but who is lying?!

Guess The Secret NBA Player ft. Giannis Antetokounmpo
► https://youtu.be/BGzGPyUKS1Q

Every Time I Score, the Defender Gets Upgraded!
► https://youtu.be/QViXSuN1yuY

Bucketsquad Apparel - https://bucketsquad.com/

★ Follow me on social media @Jesser ★
●Instagram https://instagram.com/jesser
●Twitter https://twitter.com/jesser

#BucketSquad


Shoutout to the contestants! 

1. Matt Hauser
2. Avery Stovner
3. Fara Barnes
4. Craig Geoghan
5. Jaquevis Harmon",3569324,48223,1385,0.0139
I1nKo0D1sVQ,https://www.youtube.com/watch?v=I1nKo0D1sVQ,1806,2024-04-21T21:48:23Z,,Does Pro Sports Have A Gambling Problem?,"✅ Support my channel by getting Fishing Clash on your iOS/Android device for free https://fishingclash.link/BDE ! Use my gift code BDE to get a $20 reward, and share your biggest catch in the pinned comment!
Join Fishing Clash community to stay tuned about the latest news: 

https://www.instagram.com/fishingclash_official/ 

https://www.facebook.com/FishingClashCommunity/

Like and Subscribe
Twitter: @Baseballdoesnt 
Instagram: @baseballdoesntexist
Tik Tok: @bbldoesntexist
Email: Baseballdoesnt@gmail.com
Edited By: Aidan.",832745,18592,2148,0.0249
t9VTaB3OZ28,https://www.youtube.com/watch?v=t9VTaB3OZ28,28,2024-04-24T13:45:03Z,,Would you spin again!? 🌪️🔑,,14179169,291339,788,0.0206
Xmre-Gr4qJ8,https://www.youtube.com/watch?v=Xmre-Gr4qJ8,59,2024-06-19T22:10:42Z,"nfl, football, kansas city chiefs, patrick mahomes, isaiah buggs, rashee rice, harrison butker, skit, sports, funny",Why Can't the Chiefs Stop Getting in Trouble? #nfl #football #isaiahbuggs #rasheerice #skit #sports,The Chiefs keep making headlines for all the wrong reasons... but why?,1560589,87210,1209,0.0567
Ftgj0miPmYM,https://www.youtube.com/watch?v=Ftgj0miPmYM,27,2024-05-26T20:15:00Z,,Sports are all about having fun 😁👏 #shorts,"(Via big_popper29/ig)

#baseball #fun #memories #smile #happy #bases #youthsports #littleleague #parents #family",3027092,87461,994,0.0292
UX6FxSfrYlc,https://www.youtube.com/watch?v=UX6FxSfrYlc,16,2024-05-21T09:39:38Z,"World Athletics, worldAthletics, IAAF, Athletics, World Championships, track and field",Tara Davis-Woodhall flies to 7.17m in Atlanta 🔥 #sports #usa #longjump #athletics,"Subscribe to our channel - https://www.youtube.com/worldathletics

⭐️ Watch exclusive videos on Inside Track - https://worldathletics.org/videos ⭐️

⭐️ Follow us on Twitter - https://twitter.com/WorldAthletics ⭐️

⭐️ Follow us on Facebook - https://www.facebook.com/WorldAthletics/ ⭐️

⭐️ Follow us on Instagram - https://www.instagram.com/worldathletics/ ⭐️

⭐️ Follow us on TikTok - https://www.tiktok.com/@worldathletics/ ⭐️

Make sure you subscribe for athletics highlights, interviews with the athletes, training tips and more!",461674,14977,147,0.0328
_FOsrlPNysI,https://www.youtube.com/watch?v=_FOsrlPNysI,12,2024-05-31T06:44:04Z,,When your FRIEND stumps you out!😂🏏 #shorts #cricketcardio #stumped,,21569485,461603,1308,0.0215
0w7xh_H9xWY,https://www.youtube.com/watch?v=0w7xh_H9xWY,15,2024-06-18T21:49:47Z,,Can you make sports miniature?,,31883937,1092560,12181,0.0346
N2-VhlqxwEc,https://www.youtube.com/watch?v=N2-VhlqxwEc,20,2024-06-09T17:02:50Z,,This 8-year-old is a baseball prodigy 😱 #shorts #mlb #baseball,"Meet the 8-year-old baseball prodigy who's taking the sports world by storm!  This young talent is already outplaying older players with his exceptional skills in both batting and pitching. Throwing pitches at an incredible 53 miles per hour, he is a true prodigy. But it's not just talent; his hard work and dedication to training set him apart from even most adults. Watch this video to see his amazing journey and learn what makes him a future star in baseball!",2997384,65571,2386,0.0227
N2-VhlqxwEc,https://www.youtube.com/watch?v=N2-VhlqxwEc,20,2024-06-09T17:02:50Z,,This 8-year-old is a baseball prodigy 😱 #shorts #mlb #baseball,"Meet the 8-year-old baseball prodigy who's taking the sports world by storm!  This young talent is already outplaying older players with his exceptional skills in both batting and pitching. Throwing pitches at an incredible 53 miles per hour, he is a true prodigy. But it's not just talent; his hard work and dedication to training set him apart from even most adults. Watch this video to see his amazing journey and learn what makes him a future star in baseball!",2997384,65571,2386,0.0227
xNB6yo2PP74,https://www.youtube.com/watch?v=xNB6yo2PP74,43,2024-04-09T19:05:37Z,,Micah Richards making his #UCL predictions! 😂,"Stream every UEFA Champions League match live on Paramount+: http://bit.ly/UCLonParamount

Watch all the extended highlights from the UEFA Champions League HERE: http://bit.ly/ChampionsLeagueExtendedHighlights 

Watch the epic UCL punditry from Thierry Henry, Micah Richards, and Jamie Carragher HERE: http://bit.ly/CBSSportsGolazo

Follow us across our social media! 
○ TWITTER: http://twitter.com/CBSSportsGolazo
○ FACEBOOK: http://facebook.com/CBSSportsGolazo/
○ INSTAGRAM: http://instagram.com/cbssportsgolazo
○ TIK TOK: http://tiktok.com/@cbssportsgolazo

Subscribe to our other CBS Sports Golazo channels!
https://www.youtube.com/@CBSSportsGolazoEurope
https://www.youtube.com/@attackingthird
https://www.youtube.com/@cbssportsgolazo-asia
https://www.youtube.com/CBSSportsGolazo-SouthAmerica

Home of Serie A, NWSL, Concacaf Men's and Women's Nations League and World Cup Qualifiers, Argentina’s Liga Profesional de Fútbol, Brazil’s Campeonato Brasileirão Série A and UEFA men’s club competitions including the Europa League, Europa Conference League and... 🎶 THE CHAAAMPIONSSS 🎶",13134070,336978,14026,0.0267
R68Gk-3rqcQ,https://www.youtube.com/watch?v=R68Gk-3rqcQ,12,2024-04-10T14:47:15Z,,Grosses erreurs sur rameur 🤯,"You make at least one of these mistakes on a rowing machine |
🇫🇷Vous faites au moins l’une de ces erreurs sur rameur 😵🚣🏼

Assure-toi d’éviter ces pièges pour optimiser tes séances💪

Partage ton expérience dans les commentaires !😉

Merci à @vicky-qtr 🔥

#Rameur #AnalyseTechnique #EntraînementDeChampion
#Fitness #RameurLife #sport #rowing #Alrow #rowingmachine #aviron #concept2 #concept2rowing
#concept2rower #concept2rowerg #row #indoorrowing
#indoorrower #rower #rowerg #rowingworkout
#functionaltraining #functionalfitness #hyrox #crossfit
#cardio #rudern #remo #girl #fitnessgirl",11338973,152289,45,0.0134
8eV7lAjgdN8,https://www.youtube.com/watch?v=8eV7lAjgdN8,43,2024-04-06T08:10:55Z,,👶 Devine les joueurs du Real Madrid ENFANTS ! #shorts,"👶 Devine les joueurs du Real Madrid ENFANTS !

#football #soccer #realmadrid #camavinga #eduardocamavinga #rudiger #antoniorudiger #bab #children #guess #game #challenge #funny #viral #sport #sports #shorts 

💻 Résumés, buts, articles, vidéos, ... ➡️ www.beinsports.com
📱 Retrouvez-nous sur les réseaux sociaux :
➡️ Nos podcasts : https://linktr.ee/beinsportsfrance
➡️ Facebook : https://www.facebook.com/beINSPORTSFrance
➡️ X : https://twitter.com/beinsports_FR
➡️ Instagram : https://www.instagram.com/beinsports_fr/
➡️ TikTok : https://www.tiktok.com/@beinsportsfr",1515715,49397,77,0.0326
qHwIhiwpHgc,https://www.youtube.com/watch?v=qHwIhiwpHgc,766,2024-06-17T14:39:59Z,"NBC, NBC Sports, Dogs, Dog competitions, Dog tricks, Dog trick competitions, Incredible Dog Challenge, Dog challenges, 2024 Incredible Dog Challenge, IDC, 2024 IDC, IDC on NBC, IDC on NBC Sports, Dogs highlights, Dog competition highlights, Dog sports highlights, Purina Incredible Dog Challenge, Purina IDC, 2024 Purina IDC, IDC highlights, Dog Agility, Dog agility highlights, Dog diving national championship, dog diving",Incredible Dog Challenge: Dog Diving National Championship | NBC Sports,"Watch the farthest-flying canines in the country compete in the Dog Diving National Championship at the Incredible Dog Challenge. #NBCSports #IncredibleDogChallenge #Purina 
» Subscribe to NBC Sports: https://www.youtube.com/nbcsports?sub_confirmation=1
» Watch Live Sports on NBCSports.com: http://www.nbcsports.com/live

NBC Sports Group serves sports fans 24/7 with premier live events, insightful studio shows, and compelling original programming. NBC Sports is an established leader in the sports media landscape with an unparalleled collection of sports properties that include the Olympics, NFL, Premier League, NHL, NASCAR, PGA TOUR, the Kentucky Derby, Tour de France, French Open, IndyCar and many more. Subscribe to our channel for the latest sporting news and highlights!

Visit NBC Sports: https://www.nbcsports.com
Find NBC Sports on Facebook: https://www.facebook.com/NBCSports
Follow NBC Sports on Twitter: https://twitter.com/nbcsports
Follow NBC Sports on Instagram: https://www.instagram.com/nbcsports/

Incredible Dog Challenge: Dog Diving National Championship | NBC Sports
https://www.youtube.com/nbcsports",1816290,6748,126,0.0038
uA5DBmPSu0c,https://www.youtube.com/watch?v=uA5DBmPSu0c,60,2024-05-02T21:19:37Z,,Identity Crisis 😅 #shorts #sports #mlb #baseball #losangeles #Anaheim #angels #losangelesangels,,1168453,40669,1532,0.0361
idW9v7G3Mc0,https://www.youtube.com/watch?v=idW9v7G3Mc0,733,2024-05-13T15:30:16Z,"quiz, quiz blitz",Guess the Sport by Emoji? ⚽🏀🏈 Emoji Quiz,"Guess the sport from emojis and dive into our latest emoji quiz and see how many you can get right! This fun and engaging quiz challenges you to decode the sporting world through the language of emojis. With each emoji representing a different sport, it's your task to guess the sport accurately. Whether you're a sports enthusiast or just love a good quiz, this emoji challenge is perfect for you. Remember, each guess the sport emoji quiz is designed to test your knowledge and entertain. Don't miss out on the fun – see if you can become the ultimate emoji quiz champion!

👉 American Football, Boxing, Snowbiking, Horse Racing, Kite Surf, Downhill Skiing, Karate, Soccer, Volleyball, Paintball, Handball, Tennis, Badminton, Archery, Golf, Cricket, Ice Hockey, Basketball, Baseball, Fishing

Comment your answers and subscribe to Quiz Blitz for much more fun quiz games! 👇

😎EMOJI QUIZ: https://www.youtube.com/watch?v=_SI4FtrMVLc&list=PLz44000BOJp4pnp1BgYoV9MaJy_oGuTyH

🗺️GEOGRAPHY QUIZ: https://www.youtube.com/watch?v=PoRF_X_ei_8&list=PLz44000BOJp5dzotDaO385MfXExKeQpbX

🐕ANIMALS QUIZ: https://www.youtube.com/watch?v=Guch_K6qhNI&list=PLz44000BOJp7hsWISW2IkdmQD1oj-LAPn

📺SERIES QUIZ: https://www.youtube.com/watch?v=OlCeZL-07po&list=PLz44000BOJp41PGDr_Z7flvJ8S_0M26xJ

🎬MOVIE QUIZ: https://www.youtube.com/watch?v=sdH7UnNEtYM&list=PLz44000BOJp46tg7mZ4FnTYB7Wm8aLqNg

🤏PICK ONE, KICK ONE: https://www.youtube.com/watch?v=aelS3is5mus&list=PLz44000BOJp7asyhgnb5AKEHMnzkQwtFb

👸DISNEY QUIZ: https://www.youtube.com/watch?v=9f9pYOTC5nE&list=PLz44000BOJp6z9pjR4jsw2hpT2lpfZ1-H

🙋WOULD YOU RATHER: https://www.youtube.com/watch?v=tM5EKROr9R0&list=PLz44000BOJp6H9hO2K3vRHJeyRvO7j6Lk

🎵MUSIC QUIZ: https://www.youtube.com/watch?v=f-f7EGI7_ck&list=PLz44000BOJp6-PqbQIS5W0r5JHbWu5Feg

🍏LOGO QUIZ: https://www.youtube.com/watch?v=BuiA6DCQuYM&list=PLz44000BOJp5hXbMAldSO9QZTzHHw4-Bc",584585,1302,185,0.0025
jH2d_4XJTkY,https://www.youtube.com/watch?v=jH2d_4XJTkY,575,2024-05-12T21:22:02Z,"Westminster Kennel Club, FOX Sports, Masters Agility Championships, Westminster Dog Show, fox, fox sports, fs1, fox sports 1, sports, news, sports fox, fox sports highlights, highlights, sports podcast, podcast, fs1 podcast, westminster, westminster dog show, dog show, dogs, dog, puppies, puppy, adorable, cute, funny, fur, dog breeds, wkc, kennel club, english setter, American Staffordshire, Vanish, Border Collie, Vanish the Border Collie, Lark, Papillon, Lark the Papillon, Hogan, Nimble",Best of 2024 Masters Agility Championships from Westminster Kennel Club | FOX Sports,"Check out the best moments from the 2024 Masters Agility Championships from Westminster Kennel Club.

#FOXSports #Westminster #WestminsterKennelClub

SUBSCRIBE to get the latest FOX Sports content: http://foxs.pt/SubscribeFOXSPORTS

►First Things First’s YouTube channel: https://foxs.pt/SubscribeFIRSTTHINGSFIRST
►UNDISPUTED’s YouTube channel: https://foxs.pt/SubscribeUNDISPUTED
►The Herd with Colin Cowherd’s YouTube channel: https://foxs.pt/SubscribeTHEHERD
►SPEAK's YouTube channel: http://sprtspod.fox/SUBSCRIBEtoSpeak
▶The Carton Show's YouTube channel: http://sprtspod.fox/SubscribeCartonShow
►FOX Bet Live’s YouTube Channel: https://foxs.pt/SubscribeFOXBETLIVE 
►PBC ON FOX’s YouTube Channel: https://foxs.pt/SubscribePBCONFOX
►FOX Soccer’s YouTube channel: https://foxs.pt/SubscribeFOXSOCCER
►NASCAR ON FOX YouTube channel: https://foxs.pt/SubscribeNASCARonFOX
►WWE ON FOX YouTube channel: https://foxs.pt/SubscribeWWEONFOX
►CFB ON FOX YouTube channel: https://foxs.pt/SubscribeCFBONFOX
 
Like Fox Sports on Facebook: http://foxs.pt/FOXSPORTSFacebook
Follow Fox Sports on Twitter: http://foxs.pt/FOXSPORTSTwitter 
Follow Fox Sports on Instagram: http://foxs.pt/FOXSPORTSInstagram

About FOX Sports:
With exclusive highlights, original programming, and behind the scenes footage, FOX Sports' YouTube channel provides the sports content that fans are hungry for. FOX Sports coverage includes: College Basketball, College Football, MLB, NASCAR, NFL, Soccer, UFC, USGA events and the FIFA World Cup. FS1 original programs include: Undisputed, The Herd, Speak for Yourself, First Things First and more.

Best of 2024 Masters Agility Championships from Westminster Kennel Club | FOX Sports
https://youtu.be/jH2d_4XJTkY

Fox Sports
https://www.youtube.com/c/FoxSports",5359340,42000,1010,0.008
mX9KZ7iZxfM,https://www.youtube.com/watch?v=mX9KZ7iZxfM,61,2024-04-12T21:35:00Z,,"Most intense softball player I’ve seen, a breakdown #sports #softball #athlete #texas #longhorns",#sports #softball #athlete #texas #longhorns #intense #viral,4544832,138584,3040,0.0312
W7YOZMVqJaM,https://www.youtube.com/watch?v=W7YOZMVqJaM,15,2024-06-05T22:58:31Z,"mlb, baseball, sports, mlb highlights, sports highlights, baseball highlights","101, 100, 101. Winner this round: Paul Skenes.","101, 100, 101. Winner this round: Paul Skenes. 

Don't forget to subscribe! https://www.youtube.com/mlb

Follow us elsewhere too:
Twitter: https://twitter.com/MLB
Instagram: https://www.instagram.com/mlb/
Facebook: https://www.facebook.com/mlb
TikTok: https://www.tiktok.com/share/user/6569247715560456198

Check out MLB.com daily to watch the MLB.TV Free Game of the Day! https://mlb.com/freegame

Visit our site for all baseball news, stats and scores! https://www.mlb.com/",674372,20115,263,0.0302
